date,year,month,cost,resourceLocation,consumedService,product
2019-01-01,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,0.738145161290323,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-01,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-01,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-01,2019,1,0.019771227244791,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,1.54850451142254,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-01,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-01,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-01,2019,1,8.51973610835178,AustraliaEast,compute,vm
2019-01-01,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,0.0,AustraliaEast,compute,network
2019-01-01,2019,1,0.001239228418086,AustraliaSouthEast,storage,storage account
2019-01-01,2019,1,8.9435679978e-05,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-01,2019,1,1.7379104152e-05,AustraliaEast,compute,vm disk
2019-01-01,2019,1,3.333953222e-06,AustraliaSouthEast,compute,storage account
2019-01-01,2019,1,0.80317068313085,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,0.020585706860491,AustraliaEast,compute,vm disk
2019-01-01,2019,1,1.6494349759e-05,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,0.016248324841224,AustraliaSouthEast,compute,vm disk
2019-01-01,2019,1,5.629949413e-06,AustraliaSouthEast,storage,storage account
2019-01-02,2019,1,6.768402248e-06,AustraliaSouthEast,storage,storage account
2019-01-02,2019,1,3.33395322e-07,AustraliaSouthEast,compute,storage account
2019-01-02,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-02,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-02,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-02,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-02,2019,1,9.5017666836e-05,AustraliaSouthEast,compute,storage account
2019-01-02,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-02,2019,1,0.0,AustraliaSouthEast,storage,storage account
2019-01-02,2019,1,1.0498541173e-05,AustraliaSouthEast,storage,storage account
2019-01-02,2019,1,45.4799360001944,AustraliaEast,compute,license
2019-01-02,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-02,2019,1,0.214784946236559,AustraliaEast,compute,vm disk
2019-01-02,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-02,2019,1,0.028856655290102,All Regions,network,network
2019-01-02,2019,1,6.4645381177e-05,AustraliaSouthEast,storage,storage account
2019-01-02,2019,1,1.7442300895e-05,AustraliaEast,compute,vm disk
2019-01-02,2019,1,6.130087688e-05,AustraliaEast,compute,storage account
2019-01-02,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-03,2019,1,1.22217497835261,AustraliaSouthEast,recoveryservices,backup
2019-01-03,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-03,2019,1,0.001239319194076,AustraliaSouthEast,storage,storage account
2019-01-03,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-03,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-03,2019,1,0.015369384548304,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,0.000108655513221,AustraliaEast,compute,vm disk
2019-01-03,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-03,2019,1,0.0,AustraliaSouthEast,storage,storage account
2019-01-03,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-03,2019,1,0.0,AustraliaEast,compute,network
2019-01-03,2019,1,0.000110274946996,AustraliaEast,compute,storage account
2019-01-03,2019,1,1.7442300895e-05,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,5.000929833e-06,AustraliaSouthEast,compute,storage account
2019-01-03,2019,1,0.019335928083328,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,1.5925579078e-05,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,0.80317068313085,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-03,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-03,2019,1,1.6936726956e-05,AustraliaEast,compute,vm disk
2019-01-03,2019,1,0.738145161290323,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,0.019280378146782,AustraliaSouthEast,compute,vm disk
2019-01-03,2019,1,0.016160165385614,AustraliaEast,compute,vm disk
2019-01-04,2019,1,1.6557546502e-05,AustraliaSouthEast,compute,vm disk
2019-01-04,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-04,2019,1,0.018796543887176,AustraliaSouthEast,compute,vm disk
2019-01-04,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-04,2019,1,5.629949413e-06,AustraliaSouthEast,storage,storage account
2019-01-04,2019,1,0.0,AustraliaEast,compute,network
2019-01-04,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-04,2019,1,1.01847914862717,AustraliaEast,recoveryservices,backup
2019-01-04,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-04,2019,1,0.0,AustraliaSouthEast,storage,storage account
2019-01-04,2019,1,4.724152749e-06,AustraliaEast,compute,vm disk
2019-01-04,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-04,2019,1,1.6936726956e-05,AustraliaEast,compute,vm disk
2019-01-04,2019,1,0.649197315441437,AustraliaSouthEast,recoveryservices,backup
2019-01-04,2019,1,0.001239273806081,AustraliaSouthEast,storage,storage account
2019-01-04,2019,1,0.738145161290323,AustraliaSouthEast,compute,vm disk
2019-01-04,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-04,2019,1,0.214784946236559,AustraliaEast,compute,vm disk
2019-01-04,2019,1,1.6936726956e-05,AustraliaSouthEast,compute,vm disk
2019-01-04,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-04,2019,1,0.000130967723651,AustraliaSouthEast,storage,vm disk
2019-01-05,2019,1,6.278583665e-06,AustraliaSouthEast,storage,storage account
2019-01-05,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-05,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-05,2019,1,0.0,AustraliaEast,compute,network
2019-01-05,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-05,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-05,2019,1,0.01640751743526,AustraliaSouthEast,compute,vm disk
2019-01-05,2019,1,1.6494349759e-05,AustraliaEast,compute,vm disk
2019-01-05,2019,1,0.154109674227546,AustraliaSouthEast,recoveryservices,backup
2019-01-05,2019,1,1.54850451142254,AustraliaSouthEast,compute,vm disk
2019-01-05,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-05,2019,1,2.998412456e-06,AustraliaEast,compute,storage account
2019-01-05,2019,1,5.75997538493096,Unassigned,network,network
2019-01-05,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-05,2019,1,45.4799360001944,AustraliaEast,compute,license
2019-01-05,2019,1,5.45272447e-07,AustraliaSouthEast,storage,storage account
2019-01-05,2019,1,2.333767256e-06,AustraliaSouthEast,compute,storage account
2019-01-05,2019,1,0.803170189098999,AustraliaEast,compute,vm disk
2019-01-05,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-05,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-05,2019,1,0.028552901023891,All Regions,network,network
2019-01-05,2019,1,1.6999923698e-05,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,1.6999923698e-05,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-06,2019,1,0.0,AustraliaEast,compute,network
2019-01-06,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-06,2019,1,0.156923539454721,AustraliaSouthEast,recoveryservices,backup
2019-01-06,2019,1,0.525907057163875,AustraliaEast,recoveryservices,backup
2019-01-06,2019,1,1.7379104152e-05,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-06,2019,1,0.80317068313085,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,0.01866800171319,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,1.7379104152e-05,AustraliaEast,compute,vm disk
2019-01-06,2019,1,0.018282375191232,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,0.0,AustraliaSouthEast,storage,storage account
2019-01-06,2019,1,0.016406253500413,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,5.75997538493096,Unassigned,network,network
2019-01-06,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-06,2019,1,5.2305639512e-05,AustraliaEast,compute,storage account
2019-01-06,2019,1,45.4799360001944,AustraliaSouthEast,compute,license
2019-01-06,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-06,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-06,2019,1,2.640680528e-06,AustraliaSouthEast,compute,vm disk
2019-01-07,2019,1,0.80317068313085,AustraliaSouthEast,compute,vm disk
2019-01-07,2019,1,7.8625037738e-05,AustraliaEast,compute,storage account
2019-01-07,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-07,2019,1,0.0,AustraliaEast,compute,network
2019-01-07,2019,1,1.22217497835261,AustraliaSouthEast,recoveryservices,backup
2019-01-07,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-07,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-07,2019,1,5.000929833e-06,AustraliaSouthEast,compute,storage account
2019-01-07,2019,1,6.0744136767e-05,AustraliaSouthEast,storage,storage account
2019-01-07,2019,1,0.655233326612672,AustraliaSouthEast,recoveryservices,backup
2019-01-07,2019,1,0.018689867786051,AustraliaEast,compute,vm disk
2019-01-07,2019,1,0.016394562103074,AustraliaEast,compute,vm disk
2019-01-07,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-07,2019,1,3.0005579e-06,AustraliaSouthEast,compute,storage account
2019-01-07,2019,1,3.0228842883e-05,AustraliaSouthEast,compute,vm disk
2019-01-07,2019,1,6.35431925e-07,AustraliaSouthEast,storage,storage account
2019-01-07,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-07,2019,1,0.149032258064516,AustraliaSouthEast,storage,storage account
2019-01-07,2019,1,0.000130967723651,AustraliaSouthEast,storage,vm disk
2019-01-07,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-07,2019,1,0.528485983614933,AustraliaEast,recoveryservices,backup
2019-01-07,2019,1,7.922041583e-06,AustraliaSouthEast,compute,vm disk
2019-01-07,2019,1,45.4799360001944,AustraliaSouthEast,compute,license
2019-01-07,2019,1,1.6936726956e-05,AustraliaSouthEast,compute,vm disk
2019-01-07,2019,1,2.084185036e-06,AustraliaEast,compute,vm disk
2019-01-08,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-08,2019,1,0.0,AustraliaEast,compute,network
2019-01-08,2019,1,0.531571193137819,AustraliaSouthEast,compute,vm disk
2019-01-08,2019,1,8.7349574425e-05,AustraliaSouthEast,compute,storage account
2019-01-08,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-08,2019,1,1.6873530214e-05,AustraliaSouthEast,compute,vm disk
2019-01-08,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-08,2019,1,0.000111434426602,AustraliaEast,compute,vm disk
2019-01-08,2019,1,0.018912573106173,AustraliaSouthEast,compute,vm disk
2019-01-08,2019,1,1.6999923698e-05,AustraliaSouthEast,compute,vm disk
2019-01-08,2019,1,1.2458032e-06,All Regions,network,network
2019-01-08,2019,1,0.803170189098999,AustraliaEast,compute,vm disk
2019-01-08,2019,1,0.407391659450869,AustraliaSouthEast,recoveryservices,backup
2019-01-08,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-08,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-08,2019,1,5.1771236662e-05,AustraliaSouthEast,compute,vm disk
2019-01-08,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-08,2019,1,2.000371933e-06,AustraliaSouthEast,compute,storage account
2019-01-08,2019,1,0.149032258064516,AustraliaSouthEast,storage,storage account
2019-01-09,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-09,2019,1,45.4799720051438,AustraliaEast,compute,license
2019-01-09,2019,1,8.998749577e-06,AustraliaSouthEast,storage,storage account
2019-01-09,2019,1,0.016327320769189,AustraliaEast,compute,vm disk
2019-01-09,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-09,2019,1,2.0841850362e-05,AustraliaEast,compute,vm disk
2019-01-09,2019,1,1.7252710668e-05,AustraliaSouthEast,compute,vm disk
2019-01-09,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-09,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-09,2019,1,0.0,AustraliaEast,compute,network
2019-01-09,2019,1,1.54850451142254,AustraliaSouthEast,compute,vm disk
2019-01-09,2019,1,0.496267192108089,AustraliaEast,recoveryservices,backup
2019-01-09,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-09,2019,1,1.7379104152e-05,AustraliaEast,compute,vm disk
2019-01-09,2019,1,7.27029929e-07,AustraliaSouthEast,storage,storage account
2019-01-09,2019,1,1.1049163261e-05,AustraliaSouthEast,compute,vm disk
2019-01-09,2019,1,3.3315694e-07,AustraliaEast,compute,storage account
2019-01-09,2019,1,2.333767256e-06,AustraliaSouthEast,compute,storage account
2019-01-09,2019,1,0.000126669561447,AustraliaSouthEast,storage,vm disk
2019-01-09,2019,1,0.000116050960033,AustraliaSouthEast,compute,vm disk
2019-01-09,2019,1,5.75997538493096,Unassigned,network,network
2019-01-10,2019,1,0.028552901023891,All Regions,network,network
2019-01-10,2019,1,6.723873286e-06,AustraliaSouthEast,storage,storage account
2019-01-10,2019,1,0.000126669561447,AustraliaSouthEast,storage,vm disk
2019-01-10,2019,1,6.66313879e-07,AustraliaEast,compute,storage account
2019-01-10,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-10,2019,1,0.738145161290323,AustraliaSouthEast,compute,vm disk
2019-01-10,2019,1,4.1311460506e-05,AustraliaEast,compute,storage account
2019-01-10,2019,1,0.0,AustraliaEast,compute,network
2019-01-10,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-10,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-10,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-10,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-10,2019,1,0.497316315460797,AustraliaEast,recoveryservices,backup
2019-01-10,2019,1,0.0,AustraliaSouthEast,storage,storage account
2019-01-10,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-10,2019,1,6.4645381177e-05,AustraliaSouthEast,storage,storage account
2019-01-10,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-10,2019,1,1.7379104152e-05,AustraliaSouthEast,compute,vm disk
2019-01-10,2019,1,1.0905448941e-05,AustraliaSouthEast,storage,storage account
2019-01-10,2019,1,8.2682039914e-05,AustraliaSouthEast,compute,storage account
2019-01-10,2019,1,8.961995656e-06,AustraliaEast,compute,vm disk
2019-01-10,2019,1,1.6810333471e-05,AustraliaEast,compute,vm disk
2019-01-10,2019,1,1.6936726956e-05,AustraliaSouthEast,compute,vm disk
2019-01-10,2019,1,5.75997538493096,Unassigned,network,network
2019-01-10,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-11,2019,1,1.6999923698e-05,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-11,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-11,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,7.401343719e-06,AustraliaSouthEast,storage,network
2019-01-11,2019,1,0.531571193137819,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-11,2019,1,1.945764599e-06,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,45.4799360001944,AustraliaEast,compute,license
2019-01-11,2019,1,1.6494349759e-05,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,0.019032836506908,AustraliaEast,compute,vm disk
2019-01-11,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-11,2019,1,0.11195059351941,AustraliaEast,compute,vm disk
2019-01-11,2019,1,0.028552901023891,All Regions,network,network
2019-01-11,2019,1,0.80317068313085,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,0.026598308126574,AustraliaSouthEast,compute,vm disk
2019-01-11,2019,1,0.0,AustraliaEast,compute,network
2019-01-11,2019,1,0.005265552574495,AustraliaEast,compute,vm disk
2019-01-11,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-11,2019,1,3.4189437624e-05,AustraliaEast,compute,vm disk
2019-01-12,2019,1,0.019277091916179,AustraliaSouthEast,compute,vm disk
2019-01-12,2019,1,6.723873286e-06,AustraliaSouthEast,storage,storage account
2019-01-12,2019,1,0.738145161290323,AustraliaSouthEast,compute,vm disk
2019-01-12,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-12,2019,1,6.545757438e-06,AustraliaSouthEast,storage,storage account
2019-01-12,2019,1,0.0,AustraliaEast,compute,network
2019-01-12,2019,1,1.20022316e-05,AustraliaSouthEast,compute,storage account
2019-01-12,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-12,2019,1,6.4645381177e-05,AustraliaSouthEast,storage,storage account
2019-01-12,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-12,2019,1,0.195788743788282,AustraliaSouthEast,compute,vm disk
2019-01-12,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-12,2019,1,1.000185967e-06,AustraliaSouthEast,compute,storage account
2019-01-12,2019,1,0.01907176570021,AustraliaEast,compute,vm disk
2019-01-12,2019,1,7.401343719e-06,AustraliaSouthEast,storage,network
2019-01-12,2019,1,4.493411471e-06,AustraliaSouthEast,storage,storage account
2019-01-12,2019,1,8.51973610835178,AustraliaEast,compute,vm
2019-01-12,2019,1,45.4799360001944,AustraliaEast,compute,license
2019-01-12,2019,1,0.000130967723651,AustraliaSouthEast,storage,vm disk
2019-01-12,2019,1,3.333953222e-06,AustraliaSouthEast,compute,storage account
2019-01-13,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-13,2019,1,0.407391659450869,AustraliaSouthEast,recoveryservices,backup
2019-01-13,2019,1,0.803170189098999,AustraliaEast,compute,vm disk
2019-01-13,2019,1,0.016079779129316,AustraliaEast,compute,vm disk
2019-01-13,2019,1,6.294005499e-06,AustraliaSouthEast,storage,storage account
2019-01-13,2019,1,0.0,AustraliaEast,compute,network
2019-01-13,2019,1,1.01847914862717,AustraliaEast,recoveryservices,backup
2019-01-13,2019,1,0.000130876773843,AustraliaSouthEast,storage,vm disk
2019-01-13,2019,1,1.7442300895e-05,AustraliaSouthEast,compute,vm disk
2019-01-13,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-13,2019,1,3.3315694e-07,AustraliaEast,compute,storage account
2019-01-13,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-13,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-13,2019,1,1.6431153017e-05,AustraliaSouthEast,compute,vm disk
2019-01-13,2019,1,0.738145161290323,AustraliaSouthEast,compute,vm disk
2019-01-13,2019,1,0.627126147534514,AustraliaSouthEast,recoveryservices,backup
2019-01-13,2019,1,0.149032258064516,AustraliaSouthEast,storage,storage account
2019-01-13,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-13,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-13,2019,1,0.80317068313085,AustraliaSouthEast,compute,vm disk
2019-01-13,2019,1,1.22217497835261,AustraliaSouthEast,recoveryservices,backup
2019-01-13,2019,1,1.0905448941e-05,AustraliaSouthEast,storage,storage account
2019-01-13,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-13,2019,1,0.531571193137819,AustraliaSouthEast,compute,vm disk
2019-01-13,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-13,2019,1,5.629949413e-06,AustraliaSouthEast,storage,storage account
2019-01-13,2019,1,6.0011158e-06,AustraliaSouthEast,compute,storage account
2019-01-13,2019,1,0.019307805532972,AustraliaSouthEast,compute,vm disk
2019-01-14,2019,1,0.0,AustraliaSouthEast,storage,storage account
2019-01-14,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-14,2019,1,0.000130967723651,AustraliaSouthEast,storage,vm disk
2019-01-14,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-14,2019,1,1.6936726956e-05,AustraliaSouthEast,compute,vm disk
2019-01-14,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-14,2019,1,0.016038258869577,AustraliaEast,compute,vm disk
2019-01-14,2019,1,2.223730971e-06,AustraliaSouthEast,compute,vm disk
2019-01-14,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-14,2019,1,0.029160409556314,All Regions,network,network
2019-01-14,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-14,2019,1,0.531571193137819,AustraliaSouthEast,compute,vm disk
2019-01-14,2019,1,1.7505497637e-05,AustraliaSouthEast,compute,vm disk
2019-01-14,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-14,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-14,2019,1,1.01847914862717,AustraliaEast,recoveryservices,backup
2019-01-14,2019,1,1.666976611e-06,AustraliaSouthEast,compute,storage account
2019-01-14,2019,1,0.0,AustraliaEast,compute,network
2019-01-15,2019,1,7.783058397e-06,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,5.05573939e-07,AustraliaEast,compute,vm disk
2019-01-15,2019,1,0.00123877453814,AustraliaSouthEast,storage,storage account
2019-01-15,2019,1,0.531571193137819,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,0.0,AustraliaEast,compute,network
2019-01-15,2019,1,0.80317068313085,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,0.000130967723651,AustraliaSouthEast,storage,vm disk
2019-01-15,2019,1,0.149032258064516,AustraliaSouthEast,storage,storage account
2019-01-15,2019,1,6.294005499e-06,AustraliaSouthEast,storage,storage account
2019-01-15,2019,1,8.51973610835178,AustraliaEast,compute,vm
2019-01-15,2019,1,3.664726335e-06,AustraliaEast,compute,storage account
2019-01-15,2019,1,0.01894979598743,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,0.018633053914658,AustraliaEast,compute,vm disk
2019-01-15,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-15,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-15,2019,1,0.000126669561447,AustraliaSouthEast,storage,vm disk
2019-01-15,2019,1,1.54850451142254,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,1.01847914862717,AustraliaEast,recoveryservices,backup
2019-01-15,2019,1,6.0744136767e-05,AustraliaSouthEast,storage,storage account
2019-01-15,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-15,2019,1,4.493411471e-06,AustraliaSouthEast,storage,storage account
2019-01-15,2019,1,6.7249703835e-05,AustraliaEast,compute,vm disk
2019-01-15,2019,1,0.000116021572137,AustraliaSouthEast,compute,storage account
2019-01-15,2019,1,0.015992941931344,AustraliaEast,compute,vm disk
2019-01-15,2019,1,0.198539622782841,AustraliaSouthEast,recoveryservices,backup
2019-01-15,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-15,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,0.195788743788282,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,1.22217497835261,AustraliaSouthEast,recoveryservices,backup
2019-01-15,2019,1,0.015935184982767,AustraliaSouthEast,compute,vm disk
2019-01-15,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-15,2019,1,2.000371933e-06,AustraliaSouthEast,compute,storage account
2019-01-15,2019,1,0.497076846384617,AustraliaEast,recoveryservices,backup
2019-01-15,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-16,2019,1,1.3620352196e-05,AustraliaSouthEast,compute,vm disk
2019-01-16,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-16,2019,1,0.214820243061854,AustraliaSouthEast,compute,vm disk
2019-01-16,2019,1,1.2458032e-06,All Regions,network,network
2019-01-16,2019,1,0.0,AustraliaEast,compute,network
2019-01-16,2019,1,6.501228475e-06,AustraliaSouthEast,storage,storage account
2019-01-16,2019,1,4.79997948744247,Unassigned,network,network
2019-01-16,2019,1,4.16949557e-06,AustraliaSouthEast,compute,vm disk
2019-01-16,2019,1,1.6999923698e-05,AustraliaSouthEast,compute,vm disk
2019-01-16,2019,1,1.6494349759e-05,AustraliaSouthEast,compute,vm disk
2019-01-16,2019,1,4.499374789e-06,AustraliaSouthEast,storage,storage account
2019-01-16,2019,1,6.294005499e-06,AustraliaSouthEast,storage,storage account
2019-01-16,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-16,2019,1,1.731590741e-05,AustraliaSouthEast,compute,vm disk
2019-01-16,2019,1,1.666976611e-06,AustraliaSouthEast,compute,storage account
2019-01-16,2019,1,8.51992770360938,AustraliaSouthEast,compute,vm
2019-01-16,2019,1,45.4799360001944,AustraliaSouthEast,compute,license
2019-01-16,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-16,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-16,2019,1,0.000126669561447,AustraliaSouthEast,storage,vm disk
2019-01-17,2019,1,0.383830606352262,AustraliaEast,compute,vm disk
2019-01-17,2019,1,0.531571193137819,AustraliaSouthEast,compute,vm disk
2019-01-17,2019,1,0.617970558198338,AustraliaSouthEast,recoveryservices,backup
2019-01-17,2019,1,5.3369543297e-05,AustraliaSouthEast,compute,vm disk
2019-01-17,2019,1,0.0,AustraliaSouthEast,compute,network
2019-01-17,2019,1,0.000130967723651,AustraliaSouthEast,storage,vm disk
2019-01-17,2019,1,0.0,AustraliaEast,compute,network
2019-01-17,2019,1,4.360311202e-06,All Regions,network,network
2019-01-17,2019,1,4.2430970876591,AustraliaSouthEast,compute,vm
2019-01-17,2019,1,4.24312178043003,AustraliaEast,compute,vm
2019-01-17,2019,1,1.7505497637e-05,AustraliaEast,compute,vm disk
2019-01-17,2019,1,6.66313879e-07,AustraliaEast,compute,storage account
2019-01-17,2019,1,0.383837602706622,AustraliaSouthEast,compute,vm disk
2019-01-17,2019,1,1.000185967e-06,AustraliaSouthEast,compute,storage account
